a,xx,user_uuid,t,journey_name,event_name,event_type,session_uuid,numactions,numjourneys,numrooms,numfeed,numsupport,numsuccess
669254,02e74f10e0327ad868d138f2b4fdd6f0,13d429db192fbc7b5cabf9b936cf78e1,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f013d429db192fbc7b5cabf9b936cf78e1,5,1,4,,,1
669255,02e74f10e0327ad868d138f2b4fdd6f0,13d429db192fbc7b5cabf9b936cf78e1,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f013d429db192fbc7b5cabf9b936cf78e1,5,1,4,,,1
669256,02e74f10e0327ad868d138f2b4fdd6f0,13d429db192fbc7b5cabf9b936cf78e1,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f013d429db192fbc7b5cabf9b936cf78e1,5,1,4,,,1
2407855,02e74f10e0327ad868d138f2b4fdd6f0,14958246c308a2b9f48fabdf4b1859b4,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f014958246c308a2b9f48fabdf4b1859b4,5,1,4,,,1
2407856,02e74f10e0327ad868d138f2b4fdd6f0,14958246c308a2b9f48fabdf4b1859b4,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f014958246c308a2b9f48fabdf4b1859b4,5,1,4,,,1
2407857,02e74f10e0327ad868d138f2b4fdd6f0,14958246c308a2b9f48fabdf4b1859b4,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f014958246c308a2b9f48fabdf4b1859b4,5,1,4,,,1
2407858,02e74f10e0327ad868d138f2b4fdd6f0,14958246c308a2b9f48fabdf4b1859b4,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f014958246c308a2b9f48fabdf4b1859b4,5,1,4,,,1
2407859,02e74f10e0327ad868d138f2b4fdd6f0,14958246c308a2b9f48fabdf4b1859b4,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f014958246c308a2b9f48fabdf4b1859b4,5,1,4,,,1
354366,02e74f10e0327ad868d138f2b4fdd6f0,14e676072a5b15381b6f7f33c3528215,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f014e676072a5b15381b6f7f33c3528215,5,1,4,,,1
354367,02e74f10e0327ad868d138f2b4fdd6f0,14e676072a5b15381b6f7f33c3528215,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f014e676072a5b15381b6f7f33c3528215,5,1,4,,,1
354368,02e74f10e0327ad868d138f2b4fdd6f0,14e676072a5b15381b6f7f33c3528215,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f014e676072a5b15381b6f7f33c3528215,5,1,4,,,1
354369,02e74f10e0327ad868d138f2b4fdd6f0,14e676072a5b15381b6f7f33c3528215,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f014e676072a5b15381b6f7f33c3528215,5,1,4,,,1
354370,02e74f10e0327ad868d138f2b4fdd6f0,14e676072a5b15381b6f7f33c3528215,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f014e676072a5b15381b6f7f33c3528215,5,1,4,,,1
1139869,02e74f10e0327ad868d138f2b4fdd6f0,158db17a245e2f4fdad06ea58716e0cf,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0158db17a245e2f4fdad06ea58716e0cf,5,1,4,,,
1139870,02e74f10e0327ad868d138f2b4fdd6f0,158db17a245e2f4fdad06ea58716e0cf,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0158db17a245e2f4fdad06ea58716e0cf,5,1,4,,,
1139871,02e74f10e0327ad868d138f2b4fdd6f0,158db17a245e2f4fdad06ea58716e0cf,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f0158db17a245e2f4fdad06ea58716e0cf,5,1,4,,,
1139872,02e74f10e0327ad868d138f2b4fdd6f0,158db17a245e2f4fdad06ea58716e0cf,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f0158db17a245e2f4fdad06ea58716e0cf,5,1,4,,,
1139873,02e74f10e0327ad868d138f2b4fdd6f0,158db17a245e2f4fdad06ea58716e0cf,4,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0158db17a245e2f4fdad06ea58716e0cf,5,1,4,,,
1941069,02e74f10e0327ad868d138f2b4fdd6f0,16718e451679f719cbe1e6799260b7c9,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f016718e451679f719cbe1e6799260b7c9,5,1,4,,,1
1941070,02e74f10e0327ad868d138f2b4fdd6f0,16718e451679f719cbe1e6799260b7c9,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f016718e451679f719cbe1e6799260b7c9,5,1,4,,,1
1941071,02e74f10e0327ad868d138f2b4fdd6f0,16718e451679f719cbe1e6799260b7c9,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f016718e451679f719cbe1e6799260b7c9,5,1,4,,,1
1941072,02e74f10e0327ad868d138f2b4fdd6f0,16718e451679f719cbe1e6799260b7c9,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f016718e451679f719cbe1e6799260b7c9,5,1,4,,,1
1941073,02e74f10e0327ad868d138f2b4fdd6f0,16718e451679f719cbe1e6799260b7c9,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f016718e451679f719cbe1e6799260b7c9,5,1,4,,,1
32877,02e74f10e0327ad868d138f2b4fdd6f0,17fafe5f6ce2f1904eb09d2e80a4cbf6,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f017fafe5f6ce2f1904eb09d2e80a4cbf6,5,1,4,,,1
32878,02e74f10e0327ad868d138f2b4fdd6f0,17fafe5f6ce2f1904eb09d2e80a4cbf6,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f017fafe5f6ce2f1904eb09d2e80a4cbf6,5,1,4,,,1
32879,02e74f10e0327ad868d138f2b4fdd6f0,17fafe5f6ce2f1904eb09d2e80a4cbf6,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f017fafe5f6ce2f1904eb09d2e80a4cbf6,5,1,4,,,1
32880,02e74f10e0327ad868d138f2b4fdd6f0,17fafe5f6ce2f1904eb09d2e80a4cbf6,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f017fafe5f6ce2f1904eb09d2e80a4cbf6,5,1,4,,,1
32881,02e74f10e0327ad868d138f2b4fdd6f0,17fafe5f6ce2f1904eb09d2e80a4cbf6,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f017fafe5f6ce2f1904eb09d2e80a4cbf6,5,1,4,,,1
1812091,02e74f10e0327ad868d138f2b4fdd6f0,1821d610457bf367d203388e5e2ba3f5,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01821d610457bf367d203388e5e2ba3f5,5,1,4,,,1
1812092,02e74f10e0327ad868d138f2b4fdd6f0,1821d610457bf367d203388e5e2ba3f5,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01821d610457bf367d203388e5e2ba3f5,5,1,4,,,1
1812093,02e74f10e0327ad868d138f2b4fdd6f0,1821d610457bf367d203388e5e2ba3f5,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01821d610457bf367d203388e5e2ba3f5,5,1,4,,,1
1812094,02e74f10e0327ad868d138f2b4fdd6f0,1821d610457bf367d203388e5e2ba3f5,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01821d610457bf367d203388e5e2ba3f5,5,1,4,,,1
1812095,02e74f10e0327ad868d138f2b4fdd6f0,1821d610457bf367d203388e5e2ba3f5,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01821d610457bf367d203388e5e2ba3f5,5,1,4,,,1
1292471,02e74f10e0327ad868d138f2b4fdd6f0,18320ca6b79fbfcb9aa442e484885af6,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f018320ca6b79fbfcb9aa442e484885af6,5,1,,4,,
1292472,02e74f10e0327ad868d138f2b4fdd6f0,18320ca6b79fbfcb9aa442e484885af6,1,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f018320ca6b79fbfcb9aa442e484885af6,5,1,,4,,
1292473,02e74f10e0327ad868d138f2b4fdd6f0,18320ca6b79fbfcb9aa442e484885af6,2,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f018320ca6b79fbfcb9aa442e484885af6,5,1,,4,,
1292474,02e74f10e0327ad868d138f2b4fdd6f0,18320ca6b79fbfcb9aa442e484885af6,3,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f018320ca6b79fbfcb9aa442e484885af6,5,1,,4,,
1292475,02e74f10e0327ad868d138f2b4fdd6f0,18320ca6b79fbfcb9aa442e484885af6,4,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f018320ca6b79fbfcb9aa442e484885af6,5,1,,4,,
1709011,02e74f10e0327ad868d138f2b4fdd6f0,19c552afb2174ff2d58aff1b589b28c1,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f019c552afb2174ff2d58aff1b589b28c1,5,1,4,,,1
1709012,02e74f10e0327ad868d138f2b4fdd6f0,19c552afb2174ff2d58aff1b589b28c1,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f019c552afb2174ff2d58aff1b589b28c1,5,1,4,,,1
1709013,02e74f10e0327ad868d138f2b4fdd6f0,19c552afb2174ff2d58aff1b589b28c1,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f019c552afb2174ff2d58aff1b589b28c1,5,1,4,,,1
1709014,02e74f10e0327ad868d138f2b4fdd6f0,19c552afb2174ff2d58aff1b589b28c1,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f019c552afb2174ff2d58aff1b589b28c1,5,1,4,,,1
1709015,02e74f10e0327ad868d138f2b4fdd6f0,19c552afb2174ff2d58aff1b589b28c1,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f019c552afb2174ff2d58aff1b589b28c1,5,1,4,,,1
362305,02e74f10e0327ad868d138f2b4fdd6f0,1a4a5f89e71e4bb9973355c964a950b4,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01a4a5f89e71e4bb9973355c964a950b4,5,1,4,,,1
362306,02e74f10e0327ad868d138f2b4fdd6f0,1a4a5f89e71e4bb9973355c964a950b4,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01a4a5f89e71e4bb9973355c964a950b4,5,1,4,,,1
362307,02e74f10e0327ad868d138f2b4fdd6f0,1a4a5f89e71e4bb9973355c964a950b4,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01a4a5f89e71e4bb9973355c964a950b4,5,1,4,,,1
362308,02e74f10e0327ad868d138f2b4fdd6f0,1a4a5f89e71e4bb9973355c964a950b4,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01a4a5f89e71e4bb9973355c964a950b4,5,1,4,,,1
362309,02e74f10e0327ad868d138f2b4fdd6f0,1a4a5f89e71e4bb9973355c964a950b4,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01a4a5f89e71e4bb9973355c964a950b4,5,1,4,,,1
1662936,02e74f10e0327ad868d138f2b4fdd6f0,1c45bb75aede29b7dc1936338e555239,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01c45bb75aede29b7dc1936338e555239,5,1,4,,,1
1662937,02e74f10e0327ad868d138f2b4fdd6f0,1c45bb75aede29b7dc1936338e555239,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01c45bb75aede29b7dc1936338e555239,5,1,4,,,1
1662938,02e74f10e0327ad868d138f2b4fdd6f0,1c45bb75aede29b7dc1936338e555239,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01c45bb75aede29b7dc1936338e555239,5,1,4,,,1
1662939,02e74f10e0327ad868d138f2b4fdd6f0,1c45bb75aede29b7dc1936338e555239,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01c45bb75aede29b7dc1936338e555239,5,1,4,,,1
1662940,02e74f10e0327ad868d138f2b4fdd6f0,1c45bb75aede29b7dc1936338e555239,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01c45bb75aede29b7dc1936338e555239,5,1,4,,,1
2436108,02e74f10e0327ad868d138f2b4fdd6f0,1c6a8424f0b464198760bc658d5b9a94,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01c6a8424f0b464198760bc658d5b9a94,5,1,4,,,1
2436109,02e74f10e0327ad868d138f2b4fdd6f0,1c6a8424f0b464198760bc658d5b9a94,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01c6a8424f0b464198760bc658d5b9a94,5,1,4,,,1
2436110,02e74f10e0327ad868d138f2b4fdd6f0,1c6a8424f0b464198760bc658d5b9a94,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01c6a8424f0b464198760bc658d5b9a94,5,1,4,,,1
2436111,02e74f10e0327ad868d138f2b4fdd6f0,1c6a8424f0b464198760bc658d5b9a94,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01c6a8424f0b464198760bc658d5b9a94,5,1,4,,,1
2436112,02e74f10e0327ad868d138f2b4fdd6f0,1c6a8424f0b464198760bc658d5b9a94,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01c6a8424f0b464198760bc658d5b9a94,5,1,4,,,1
894431,02e74f10e0327ad868d138f2b4fdd6f0,1ca029f8d52a7b0cf97a4e2b09ae4042,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01ca029f8d52a7b0cf97a4e2b09ae4042,5,1,4,,,1
894432,02e74f10e0327ad868d138f2b4fdd6f0,1ca029f8d52a7b0cf97a4e2b09ae4042,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01ca029f8d52a7b0cf97a4e2b09ae4042,5,1,4,,,1
894433,02e74f10e0327ad868d138f2b4fdd6f0,1ca029f8d52a7b0cf97a4e2b09ae4042,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01ca029f8d52a7b0cf97a4e2b09ae4042,5,1,4,,,1
894434,02e74f10e0327ad868d138f2b4fdd6f0,1ca029f8d52a7b0cf97a4e2b09ae4042,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01ca029f8d52a7b0cf97a4e2b09ae4042,5,1,4,,,1
894435,02e74f10e0327ad868d138f2b4fdd6f0,1ca029f8d52a7b0cf97a4e2b09ae4042,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01ca029f8d52a7b0cf97a4e2b09ae4042,5,1,4,,,1
176841,02e74f10e0327ad868d138f2b4fdd6f0,1d0832c4969f6a4cc8e8a8fffe083efb,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01d0832c4969f6a4cc8e8a8fffe083efb,5,1,4,,,1
176842,02e74f10e0327ad868d138f2b4fdd6f0,1d0832c4969f6a4cc8e8a8fffe083efb,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01d0832c4969f6a4cc8e8a8fffe083efb,5,1,4,,,1
176843,02e74f10e0327ad868d138f2b4fdd6f0,1d0832c4969f6a4cc8e8a8fffe083efb,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01d0832c4969f6a4cc8e8a8fffe083efb,5,1,4,,,1
176844,02e74f10e0327ad868d138f2b4fdd6f0,1d0832c4969f6a4cc8e8a8fffe083efb,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01d0832c4969f6a4cc8e8a8fffe083efb,5,1,4,,,1
176845,02e74f10e0327ad868d138f2b4fdd6f0,1d0832c4969f6a4cc8e8a8fffe083efb,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01d0832c4969f6a4cc8e8a8fffe083efb,5,1,4,,,1
729395,02e74f10e0327ad868d138f2b4fdd6f0,1daf6cfb21ba43954310a6dd338d0416,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01daf6cfb21ba43954310a6dd338d0416,5,1,4,,,1
729396,02e74f10e0327ad868d138f2b4fdd6f0,1daf6cfb21ba43954310a6dd338d0416,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01daf6cfb21ba43954310a6dd338d0416,5,1,4,,,1
729397,02e74f10e0327ad868d138f2b4fdd6f0,1daf6cfb21ba43954310a6dd338d0416,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01daf6cfb21ba43954310a6dd338d0416,5,1,4,,,1
729398,02e74f10e0327ad868d138f2b4fdd6f0,1daf6cfb21ba43954310a6dd338d0416,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01daf6cfb21ba43954310a6dd338d0416,5,1,4,,,1
729399,02e74f10e0327ad868d138f2b4fdd6f0,1daf6cfb21ba43954310a6dd338d0416,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01daf6cfb21ba43954310a6dd338d0416,5,1,4,,,1
2050108,02e74f10e0327ad868d138f2b4fdd6f0,1dfb430bcc30f2c9700b00ed0737cc31,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01dfb430bcc30f2c9700b00ed0737cc31,5,1,4,,,1
2050109,02e74f10e0327ad868d138f2b4fdd6f0,1dfb430bcc30f2c9700b00ed0737cc31,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01dfb430bcc30f2c9700b00ed0737cc31,5,1,4,,,1
2050110,02e74f10e0327ad868d138f2b4fdd6f0,1dfb430bcc30f2c9700b00ed0737cc31,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01dfb430bcc30f2c9700b00ed0737cc31,5,1,4,,,1
2050111,02e74f10e0327ad868d138f2b4fdd6f0,1dfb430bcc30f2c9700b00ed0737cc31,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01dfb430bcc30f2c9700b00ed0737cc31,5,1,4,,,1
2050112,02e74f10e0327ad868d138f2b4fdd6f0,1dfb430bcc30f2c9700b00ed0737cc31,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01dfb430bcc30f2c9700b00ed0737cc31,5,1,4,,,1
237806,02e74f10e0327ad868d138f2b4fdd6f0,1e65040d77567934e4ffed55c656a3cc,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01e65040d77567934e4ffed55c656a3cc,5,1,4,,,1
237807,02e74f10e0327ad868d138f2b4fdd6f0,1e65040d77567934e4ffed55c656a3cc,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01e65040d77567934e4ffed55c656a3cc,5,1,4,,,1
237808,02e74f10e0327ad868d138f2b4fdd6f0,1e65040d77567934e4ffed55c656a3cc,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01e65040d77567934e4ffed55c656a3cc,5,1,4,,,1
237809,02e74f10e0327ad868d138f2b4fdd6f0,1e65040d77567934e4ffed55c656a3cc,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01e65040d77567934e4ffed55c656a3cc,5,1,4,,,1
237810,02e74f10e0327ad868d138f2b4fdd6f0,1e65040d77567934e4ffed55c656a3cc,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01e65040d77567934e4ffed55c656a3cc,5,1,4,,,1
2402560,02e74f10e0327ad868d138f2b4fdd6f0,1f6d8266256335395784bab7590248bc,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01f6d8266256335395784bab7590248bc,5,1,4,,,1
2402561,02e74f10e0327ad868d138f2b4fdd6f0,1f6d8266256335395784bab7590248bc,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01f6d8266256335395784bab7590248bc,5,1,4,,,1
2402562,02e74f10e0327ad868d138f2b4fdd6f0,1f6d8266256335395784bab7590248bc,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01f6d8266256335395784bab7590248bc,5,1,4,,,1
2402563,02e74f10e0327ad868d138f2b4fdd6f0,1f6d8266256335395784bab7590248bc,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01f6d8266256335395784bab7590248bc,5,1,4,,,1
2402564,02e74f10e0327ad868d138f2b4fdd6f0,1f6d8266256335395784bab7590248bc,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01f6d8266256335395784bab7590248bc,5,1,4,,,1
220975,02e74f10e0327ad868d138f2b4fdd6f0,1fa6269f58898f0e809575c9a48747ef,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f01fa6269f58898f0e809575c9a48747ef,5,1,4,,,1
220976,02e74f10e0327ad868d138f2b4fdd6f0,1fa6269f58898f0e809575c9a48747ef,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f01fa6269f58898f0e809575c9a48747ef,5,1,4,,,1
220977,02e74f10e0327ad868d138f2b4fdd6f0,1fa6269f58898f0e809575c9a48747ef,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f01fa6269f58898f0e809575c9a48747ef,5,1,4,,,1
220978,02e74f10e0327ad868d138f2b4fdd6f0,1fa6269f58898f0e809575c9a48747ef,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f01fa6269f58898f0e809575c9a48747ef,5,1,4,,,1
220979,02e74f10e0327ad868d138f2b4fdd6f0,1fa6269f58898f0e809575c9a48747ef,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f01fa6269f58898f0e809575c9a48747ef,5,1,4,,,1
2341992,02e74f10e0327ad868d138f2b4fdd6f0,20747e1866edb5ce7a806a6337389435,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f020747e1866edb5ce7a806a6337389435,5,1,4,,,1
2341993,02e74f10e0327ad868d138f2b4fdd6f0,20747e1866edb5ce7a806a6337389435,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f020747e1866edb5ce7a806a6337389435,5,1,4,,,1
2341994,02e74f10e0327ad868d138f2b4fdd6f0,20747e1866edb5ce7a806a6337389435,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f020747e1866edb5ce7a806a6337389435,5,1,4,,,1
2341995,02e74f10e0327ad868d138f2b4fdd6f0,20747e1866edb5ce7a806a6337389435,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f020747e1866edb5ce7a806a6337389435,5,1,4,,,1
2341996,02e74f10e0327ad868d138f2b4fdd6f0,20747e1866edb5ce7a806a6337389435,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f020747e1866edb5ce7a806a6337389435,5,1,4,,,1
1802955,02e74f10e0327ad868d138f2b4fdd6f0,20e4c199f338e9496b23be7c1df213e7,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f020e4c199f338e9496b23be7c1df213e7,5,1,4,,,1
1802956,02e74f10e0327ad868d138f2b4fdd6f0,20e4c199f338e9496b23be7c1df213e7,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f020e4c199f338e9496b23be7c1df213e7,5,1,4,,,1
1802957,02e74f10e0327ad868d138f2b4fdd6f0,20e4c199f338e9496b23be7c1df213e7,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f020e4c199f338e9496b23be7c1df213e7,5,1,4,,,1
1802958,02e74f10e0327ad868d138f2b4fdd6f0,20e4c199f338e9496b23be7c1df213e7,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f020e4c199f338e9496b23be7c1df213e7,5,1,4,,,1
1802959,02e74f10e0327ad868d138f2b4fdd6f0,20e4c199f338e9496b23be7c1df213e7,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f020e4c199f338e9496b23be7c1df213e7,5,1,4,,,1
403971,02e74f10e0327ad868d138f2b4fdd6f0,2112605294840be6858a16c4656119bf,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f02112605294840be6858a16c4656119bf,5,1,4,,,1
403972,02e74f10e0327ad868d138f2b4fdd6f0,2112605294840be6858a16c4656119bf,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f02112605294840be6858a16c4656119bf,5,1,4,,,1
403973,02e74f10e0327ad868d138f2b4fdd6f0,2112605294840be6858a16c4656119bf,2,rooms,rooms_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f02112605294840be6858a16c4656119bf,5,1,4,,,1
403974,02e74f10e0327ad868d138f2b4fdd6f0,2112605294840be6858a16c4656119bf,3,rooms,rooms_detail,transition,02e74f10e0327ad868d138f2b4fdd6f02112605294840be6858a16c4656119bf,5,1,4,,,1
403975,02e74f10e0327ad868d138f2b4fdd6f0,2112605294840be6858a16c4656119bf,4,rooms,rooms_reservation,success,02e74f10e0327ad868d138f2b4fdd6f02112605294840be6858a16c4656119bf,5,1,4,,,1
1432338,02e74f10e0327ad868d138f2b4fdd6f0,01b33ef49c4e1577d0337f5eb074a6b3,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f001b33ef49c4e1577d0337f5eb074a6b3,6,1,,5,,
1432339,02e74f10e0327ad868d138f2b4fdd6f0,01b33ef49c4e1577d0337f5eb074a6b3,1,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f001b33ef49c4e1577d0337f5eb074a6b3,6,1,,5,,
1432340,02e74f10e0327ad868d138f2b4fdd6f0,01b33ef49c4e1577d0337f5eb074a6b3,2,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f001b33ef49c4e1577d0337f5eb074a6b3,6,1,,5,,
1432341,02e74f10e0327ad868d138f2b4fdd6f0,01b33ef49c4e1577d0337f5eb074a6b3,3,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f001b33ef49c4e1577d0337f5eb074a6b3,6,1,,5,,
1432342,02e74f10e0327ad868d138f2b4fdd6f0,01b33ef49c4e1577d0337f5eb074a6b3,4,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f001b33ef49c4e1577d0337f5eb074a6b3,6,1,,5,,
1432343,02e74f10e0327ad868d138f2b4fdd6f0,01b33ef49c4e1577d0337f5eb074a6b3,5,feed,feed_scroll,transition,02e74f10e0327ad868d138f2b4fdd6f001b33ef49c4e1577d0337f5eb074a6b3,6,1,,5,,
1587519,02e74f10e0327ad868d138f2b4fdd6f0,020d068111d8e002c88f6d7316dd131a,0,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0020d068111d8e002c88f6d7316dd131a,6,2,1,3,,
1587520,02e74f10e0327ad868d138f2b4fdd6f0,020d068111d8e002c88f6d7316dd131a,1,rooms,rooms_home,transition,02e74f10e0327ad868d138f2b4fdd6f0020d068111d8e002c88f6d7316dd131a,6,2,1,3,,
1587521,02e74f10e0327ad868d138f2b4fdd6f0,020d068111d8e002c88f6d7316dd131a,2,None,app_home,transition,02e74f10e0327ad868d138f2b4fdd6f0020d068111d8e002c88f6d7316dd131a,6,2,1,3,,
1587522,02e74f10e0327ad868d138f2b4fdd6f0,020d068111d8e002c88f6d7316dd131a,3,feed,feed_home,transition,02e74f10e0327ad868d138f2b4fdd6f0020d068111d8e002c88f6d7316dd131a,6,2,1,3,,
